address,activity_days,coordinates
"JALAN 3/22,TAMAN SRI KLUANG, KLUANG JOHOR","Monday,Thursday","2.0324877, 103.295455"
"JALAN 3/22A,TAMAN SRI KLUANG, KLUANG JOHOR","Monday,Thursday","2.0326192, 103.2960027"
"JALAN 3/23,TAMAN SRI KLUANG, KLUANG JOHOR","Monday,Thursday","2.0329253, 103.2947118"
"JALAN 3/25,TAMAN SRI KLUANG, KLUANG JOHOR","Monday,Thursday","2.0330658, 103.2953656"
"JALAN 3/26,TAMAN SRI KLUANG, KLUANG JOHOR","Monday,Thursday","2.033596, 103.2951949"
"JALAN 3/27,TAMAN SRI KLUANG, KLUANG JOHOR","Monday,Thursday","2.0341324, 103.2950861"
"JALAN 3/28,TAMAN SRI KLUANG, KLUANG JOHOR","Monday,Thursday","2.0346572, 103.2949546"
"JALAN 3/29,TAMAN SRI KLUANG, KLUANG JOHOR","Monday,Thursday","2.0351822, 103.2948436"
"JALAN 3/3,TAMAN SRI KLUANG, KLUANG JOHOR","Monday,Thursday","2.0334377, 103.2981929"
"JALAN 3/4,TAMAN SRI KLUANG, KLUANG JOHOR","Monday,Thursday","2.0325944, 103.2996787"
"JALAN 3/5,TAMAN SRI KLUANG, KLUANG JOHOR","Monday,Thursday","2.0323342, 103.2992544"
"JALAN 3/6,TAMAN SRI KLUANG, KLUANG JOHOR","Monday,Thursday","2.0320218, 103.2985961"
"JALAN 3/7,TAMAN SRI KLUANG, KLUANG JOHOR","Monday,Thursday","2.0323298, 103.2985852"
"JALAN 3/8,TAMAN SRI KLUANG, KLUANG JOHOR","Monday,Thursday","2.0328673, 103.2980689"
"JALAN 3/9,TAMAN SRI KLUANG, KLUANG JOHOR","Monday,Thursday","2.0346032, 103.2987248"
"JALAN 4/1,TAMAN SRI KLUANG, KLUANG JOHOR","Tuesday,Friday","2.0268294, 103.300346"
"JALAN 4/2,TAMAN SRI KLUANG, KLUANG JOHOR","Tuesday,Friday","2.027337, 103.3005419"
"JALAN 4/3,TAMAN SRI KLUANG, KLUANG JOHOR","Tuesday,Friday","2.0277757, 103.3007176"
"JALAN 5,TAMAN SRI KLUANG, KLUANG JOHOR","Monday,Thursday","2.0367318, 103.3001704"
"JALAN 5/1,TAMAN SRI KLUANG, KLUANG JOHOR","Monday,Thursday","2.0330271, 103.3011224"
"JALAN 5/10,TAMAN SRI KLUANG, KLUANG JOHOR","Monday,Thursday","2.0363715, 103.299412"
"JALAN 5/11,TAMAN SRI KLUANG, KLUANG JOHOR","Monday,Thursday","2.036406, 103.2983904"
"JALAN 5/12,TAMAN SRI KLUANG, KLUANG JOHOR","Monday,Thursday","2.0368677, 103.2987881"
"JALAN 5/2,TAMAN SRI KLUANG, KLUANG JOHOR","Monday,Thursday","2.0334329, 103.3013752"
"JALAN 5/3,TAMAN SRI KLUANG, KLUANG JOHOR","Monday,Thursday","2.033074, 103.3016432"
"JALAN 5/4,TAMAN SRI KLUANG, KLUANG JOHOR","Monday,Thursday","2.032673, 103.3016691"
"JALAN 5/5,TAMAN SRI KLUANG, KLUANG JOHOR","Monday,Thursday","2.0338914, 103.3018717"
"JALAN 5/6,TAMAN SRI KLUANG, KLUANG JOHOR","Monday,Thursday","2.0344527, 103.3020616"
"JALAN 5/7,TAMAN SRI KLUANG, KLUANG JOHOR","Monday,Thursday","2.0355342, 103.3006827"
"JALAN 5/8,TAMAN SRI KLUANG, KLUANG JOHOR","Monday,Thursday","2.0353629, 103.3002508"
"JALAN 5/9,TAMAN SRI KLUANG, KLUANG JOHOR","Monday,Thursday","2.036021, 103.2998756"
"JALAN 6,TAMAN SRI KLUANG, KLUANG JOHOR","Monday,Tuesday,Wednesday,Thursday,Friday,Sunday","2.0275689, 103.2989138"
"JALAN 8,TAMAN SRI KLUANG, KLUANG JOHOR","Monday,Tuesday,Wednesday,Thursday,Friday,Sunday","2.0283799, 103.2992884"
"JALAN 4,TAMAN SRI KLUANG, KLUANG JOHOR","Monday,Tuesday,Wednesday,Thursday,Friday,Sunday","2.0268021, 103.2991799"
"JALAN 1,TAMAN SRI KLUANG, KLUANG JOHOR","Monday,Tuesday,Wednesday,Thursday,Friday,Sunday","2.0300834, 103.2985157"
"JALAN 1,TAMAN SRI KLUANG, KLUANG JOHOR","Monday,Tuesday,Wednesday,Thursday,Friday,Sunday","2.0300834, 103.2985157"
"JALAN 14/3,TAMAN SRI KLUANG, KLUANG JOHOR","Tuesday,Friday","2.0297929, 103.2963486"
"JALAN 14/4,TAMAN SRI KLUANG, KLUANG JOHOR","Tuesday,Friday","2.0291391, 103.2964322"
"JALAN 5/5A,TAMAN SRI KLUANG, KLUANG JOHOR","Monday,Thursday","2.0343812, 103.3010715"
"JALAN 2,TAMAN SRI KLUANG, KLUANG JOHOR","Tuesday,Friday","2.026611, 103.3011714"
"JALAN 2,TAMAN SRI KLUANG, KLUANG JOHOR","Monday,Tuesday,Wednesday,Thursday,Friday,Sunday","2.026611, 103.3011714"
"JALAN 14/2,TAMAN SRI KLUANG, KLUANG JOHOR","Tuesday,Friday","2.0288865, 103.2969719"
"JALAN 2/14,TAMAN SRI KLUANG, KLUANG JOHOR","Tuesday,Friday","2.0247674, 103.2970823"
"JALAN 16/2,TAMAN SRI KLUANG, KLUANG JOHOR","Tuesday,Friday","2.0276112, 103.2970004"
"JALAN 1A,TAMAN SRI KLUANG, KLUANG JOHOR","Monday,Tuesday,Wednesday,Thursday,Friday,Sunday","2.026086, 103.3007371"
"JALAN 23,TAMAN SRI KLUANG 2, KLUANG JOHOR","Tuesday,Friday","2.0336184, 103.2918824"
"JALAN 25,TAMAN SRI KLUANG 2, KLUANG JOHOR","Tuesday,Friday","2.0340179, 103.2916626"
"JALAN 27,TAMAN SRI KLUANG 2, KLUANG JOHOR","Tuesday,Friday","2.0109534, 103.293506"
"JALAN 29,TAMAN SRI KLUANG 2, KLUANG JOHOR","Tuesday,Friday","2.0109051, 103.2932353"
"JALAN 18A,TAMAN SRI KLUANG 2, KLUANG JOHOR","Monday,Tuesday,Wednesday,Thursday,Friday,Sunday","2.0343441, 103.2938691"
"JALAN DATO SYED ZAIN,TAMAN SRI MERNANTI, KLUANG JOHOR","Tuesday,Friday","2.0463852, 103.3178535"
"JALAN INTAN,TAMAN SRI MERNANTI, KLUANG JOHOR","Tuesday,Friday","2.0465714, 103.3185309"
"JALAN INTAN 1,TAMAN SRI MERNANTI, KLUANG JOHOR","Tuesday,Friday","2.0474108, 103.3187577"
"JALAN MUTIARA,TAMAN SRI MERNANTI, KLUANG JOHOR","Tuesday,Friday","2.0471689, 103.3182454"
"JALAN NILAM,TAMAN SRI MERNANTI, KLUANG JOHOR","Tuesday,Friday","2.0476275, 103.3175767"
"JALAN ZAMRUD,TAMAN SRI MERNANTI, KLUANG JOHOR","Tuesday,Friday","2.0477141, 103.3185109"
"JALAN ZAMRUD 1,TAMAN SRI MERNANTI, KLUANG JOHOR","Tuesday,Friday","2.0484218, 103.3185497"
"JALAN ZAMRUD 2,TAMAN SRI MERNANTI, KLUANG JOHOR","Tuesday,Friday","2.0478752, 103.3188584"
"JALAN ZAMRUD 3,TAMAN SRI MERNANTI, KLUANG JOHOR","Tuesday,Friday","2.0478752, 103.3188584"
"JALAN ZAMRUD 4,TAMAN SRI MERNANTI, KLUANG JOHOR","Tuesday,Friday","2.0473479, 103.3178572"
"LORONG INTAN,TAMAN SRI MERNANTI, KLUANG JOHOR","Tuesday,Friday","2.0465714, 103.3185309"
"JALAN SUSUR HAJI ITHNIN MAAROF,TAMAN SRI MERNANTI, KLUANG JOHOR","Tuesday,Friday","2.0488298, 103.3318286"
"JALAN KEDONDONG,TAMAN SRI SURIA, KLUANG JOHOR","Monday,Thursday","2.0560955, 103.3130761"
"JALAN KEDONDONG 1,TAMAN SRI SURIA, KLUANG JOHOR","Monday,Tuesday,Wednesday,Thursday,Friday,Sunday","2.0552561, 103.3136519"
"JALAN KEDONDONG 1,TAMAN SRI SURIA, KLUANG JOHOR","Monday,Tuesday,Wednesday,Thursday,Friday,Sunday","2.0552561, 103.3136519"
"JALAN KEDONDONG 2,TAMAN SRI SURIA, KLUANG JOHOR","Monday,Thursday","2.0552999, 103.3129941"
"JALAN KEDONDONG 3,TAMAN SRI SURIA, KLUANG JOHOR","Monday,Thursday","2.0547859, 103.3127083"
"JALAN KEDONDONG 4,TAMAN SRI SURIA, KLUANG JOHOR","Monday,Thursday","2.0543739, 103.3117825"
"JALAN KEDONDONG 5,TAMAN SRI SURIA, KLUANG JOHOR","Monday,Thursday","2.0543402, 103.311279"
"JALAN KEDONDONG 6,TAMAN SRI SURIA, KLUANG JOHOR","Monday,Thursday","2.054378, 103.3110238"
"JALAN ABD KADIR ABDULLAH,TAMAN SUNRISE PARK, KLUANG JOHOR","Wednesday,Sunday","2.0138051, 103.3196399"
"JALAN ADIL,TAMAN SUNRISE PARK, KLUANG JOHOR","Wednesday,Sunday","2.0102429, 103.3210224"
"JALAN DAMAI,TAMAN SUNRISE PARK, KLUANG JOHOR","Wednesday,Sunday","2.0107417, 103.3208957"
"JALAN DATO ABD RAHMAN AHMAD,TAMAN SUNRISE PARK, KLUANG JOHOR","Wednesday,Sunday","2.0402377, 103.3276406"
"JALAN FAJAR,TAMAN SUNRISE PARK, KLUANG JOHOR","Wednesday,Sunday","2.0112736, 103.3196578"
"JALAN HANG TUAH,TAMAN SUNRISE PARK, KLUANG JOHOR","Wednesday,Sunday","2.0093358, 103.3193813"
"JALAN HULUBALANG,TAMAN SUNRISE PARK, KLUANG JOHOR","Wednesday,Sunday","2.0092189, 103.3188666"
"JALAN KERJASAMA,TAMAN SUNRISE PARK, KLUANG JOHOR","Wednesday,Sunday","2.009547, 103.3211912"
"JALAN LAKSAMANA,TAMAN SUNRISE PARK, KLUANG JOHOR","Wednesday,Sunday","2.0096082, 103.3176081"
"JALAN MAKMUR,TAMAN SUNRISE PARK, KLUANG JOHOR","Wednesday,Sunday","2.0114279, 103.3206186"
"JALAN OTHMAN WAHID,TAMAN SUNRISE PARK, KLUANG JOHOR","Wednesday,Sunday","2.0139696, 103.3183143"
"JALAN PAHLAWAN,TAMAN SUNRISE PARK, KLUANG JOHOR","Wednesday,Sunday","2.0112053, 103.316336"
"JALAN PANGLIMA,TAMAN SUNRISE PARK, KLUANG JOHOR","Wednesday,Sunday","2.010649, 103.317847"
"JALAN PERWIRA,TAMAN SUNRISE PARK, KLUANG JOHOR","Wednesday,Sunday","2.0122569, 103.3181283"
"JALAN PERWIRA,TAMAN SUNRISE PARK, KLUANG JOHOR","Monday,Tuesday,Wednesday,Thursday,Friday,Sunday","2.0122569, 103.3181283"
"JALAN RIA,TAMAN SUNRISE PARK, KLUANG JOHOR","Wednesday,Sunday","2.0123117, 103.3211136"
"JALAN SUKA,TAMAN SUNRISE PARK, KLUANG JOHOR","Wednesday,Sunday","2.0101879, 103.3206816"
"LORONG PANGLIMA 1,TAMAN SUNRISE PARK, KLUANG JOHOR","Wednesday,Sunday","2.0113565, 103.3177067"
"JALAN HULUBALANG 1,TAMAN SUNRISE PARK, KLUANG JOHOR","Wednesday,Sunday","2.0092504, 103.3190054"
"JALAN BIDARA,TAMAN SURIA, KLUANG JOHOR","Tuesday,Friday","2.0517463, 103.3141421"
"JALAN BIDARA 1,TAMAN SURIA, KLUANG JOHOR","Monday,Tuesday,Wednesday,Thursday,Friday,Sunday","2.053634, 103.314871"
"JALAN BIDARA 10,TAMAN SURIA, KLUANG JOHOR","Tuesday,Friday","2.0503293, 103.3136479"
"JALAN BIDARA 11,TAMAN SURIA, KLUANG JOHOR","Tuesday,Friday","2.0512531, 103.3135335"
"JALAN BIDARA 12,TAMAN SURIA, KLUANG JOHOR","Tuesday,Friday","2.0507604, 103.3148354"
"JALAN BIDARA 13,TAMAN SURIA, KLUANG JOHOR","Tuesday,Friday","2.0511085, 103.3152511"
"JALAN BIDARA 14,TAMAN SURIA, KLUANG JOHOR","Tuesday,Friday","2.0503444, 103.314333"
"JALAN BIDARA 15,TAMAN SURIA, KLUANG JOHOR","Tuesday,Friday","2.0521576, 103.3158245"
"JALAN BIDARA 16,TAMAN SURIA, KLUANG JOHOR","Tuesday,Friday","2.0510897, 103.3133271"
"JALAN BIDARA 2,TAMAN SURIA, KLUANG JOHOR","Tuesday,Friday","2.0524345, 103.3150269"
"JALAN BIDARA 3,TAMAN SURIA, KLUANG JOHOR","Tuesday,Friday","2.0520896, 103.3145557"
"JALAN BIDARA 4,TAMAN SURIA, KLUANG JOHOR","Tuesday,Friday","2.0517463, 103.3141421"
"JALAN BIDARA 5,TAMAN SURIA, KLUANG JOHOR","Tuesday,Friday","2.0511058, 103.3140039"
"JALAN BIDARA 6,TAMAN SURIA, KLUANG JOHOR","Tuesday,Friday","2.0508625, 103.3136166"
"JALAN BIDARA 7,TAMAN SURIA, KLUANG JOHOR","Tuesday,Friday","2.0507935, 103.3130838"
"JALAN BIDARA 8,TAMAN SURIA, KLUANG JOHOR","Tuesday,Friday","2.049948, 103.3131942"
"JALAN BIDARA 9,TAMAN SURIA, KLUANG JOHOR","Tuesday,Friday","2.0509781, 103.3144438"
"JALAN CERMAI 1,TAMAN SURIA, KLUANG JOHOR","Tuesday,Friday","2.0512401, 103.3163094"
"JALAN CERMAI 1,TAMAN SURIA, KLUANG JOHOR","Monday,Tuesday,Wednesday,Thursday,Friday,Sunday","2.0512401, 103.3163094"
"JALAN CERMAI 10,TAMAN SURIA, KLUANG JOHOR","Tuesday,Friday","2.0496112, 103.3172114"
"JALAN CERMAI 11,TAMAN SURIA, KLUANG JOHOR","Tuesday,Friday","2.049885, 103.3162588"
"JALAN CERMAI 12,TAMAN SURIA, KLUANG JOHOR","Tuesday,Friday","2.0492013, 103.3160722"
"JALAN CERMAI 13,TAMAN SURIA, KLUANG JOHOR","Tuesday,Friday","2.0487656, 103.3154672"
"JALAN CERMAI 14,TAMAN SURIA, KLUANG JOHOR","Tuesday,Friday","2.0491287, 103.3166585"
"JALAN CERMAI 15,TAMAN SURIA, KLUANG JOHOR","Tuesday,Friday","2.0483975, 103.3157086"
"JALAN CERMAI 16,TAMAN SURIA, KLUANG JOHOR","Tuesday,Friday","2.0486799, 103.3148041"
"JALAN CERMAI 17,TAMAN SURIA, KLUANG JOHOR","Tuesday,Friday","2.0483565, 103.3151257"
"JALAN CERMAI 18,TAMAN SURIA, KLUANG JOHOR","Tuesday,Friday","2.0483664, 103.3151383"
"JALAN CERMAI 19,TAMAN SURIA, KLUANG JOHOR","Tuesday,Friday","2.0483095, 103.3143934"
"JALAN CERMAI 2,TAMAN SURIA, KLUANG JOHOR","Tuesday,Friday","2.0506563, 103.316365"
"JALAN CERMAI 3,TAMAN SURIA, KLUANG JOHOR","Tuesday,Friday","2.0502865, 103.3159048"
"JALAN CERMAI 4,TAMAN SURIA, KLUANG JOHOR","Tuesday,Friday","2.0498031, 103.315689"
"BALAIRAYA / SURAU,JALAN CERMAI 4,TAMAN SURIA, KLUANG JOHOR","Monday,Tuesday,Wednesday,Thursday,Friday,Sunday","2.0498031, 103.315689"
"JALAN CERMAI 5,TAMAN SURIA, KLUANG JOHOR","Tuesday,Friday","2.0498031, 103.315689"
"JALAN CERMAI 6,TAMAN SURIA, KLUANG JOHOR","Tuesday,Friday","2.0490325, 103.3152054"
"JALAN CERMAI 7,TAMAN SURIA, KLUANG JOHOR","Tuesday,Friday","2.0489534, 103.3145854"
"JALAN CERMAI 8,TAMAN SURIA, KLUANG JOHOR","Tuesday,Friday","2.0490503, 103.3138861"
"JALAN CERMAI 9,TAMAN SURIA, KLUANG JOHOR","Tuesday,Friday","2.0499398, 103.3176475"
"JALAN PALA,TAMAN SURIA, KLUANG JOHOR","Tuesday,Friday","2.0486604, 103.316856"
"JALAN PALA 1,TAMAN SURIA, KLUANG JOHOR","Monday,Tuesday,Wednesday,Thursday,Friday,Sunday","2.0489214, 103.3184274"
"JALAN PALA 2,TAMAN SURIA, KLUANG JOHOR","Tuesday,Friday","2.0485641, 103.3180983"
"JALAN PALA 3,TAMAN SURIA, KLUANG JOHOR","Tuesday,Friday","2.048399, 103.3173631"
"JALAN PALA 5,TAMAN SURIA, KLUANG JOHOR","Tuesday,Friday","2.0482678, 103.3164861"
"JALAN PALA 6,TAMAN SURIA, KLUANG JOHOR","Tuesday,Friday","2.047977, 103.3160333"
"JALAN PALA 7,TAMAN SURIA, KLUANG JOHOR","Tuesday,Friday","2.0476736, 103.3156464"
"JALAN PALA 8,TAMAN SURIA, KLUANG JOHOR","Tuesday,Friday","2.0467706, 103.3154581"
"JALAN SURIA INDAH 1,TAMAN SURIA INDAH, KLUANG JOHOR","Monday,Tuesday,Wednesday,Thursday,Friday,Sunday","3.411362, 101.1952541"
"JALAN SURIA INDAH 2,TAMAN SURIA INDAH, KLUANG JOHOR","Tuesday,Friday","2.0543948, 103.3136036"
"JALAN SURIA INDAH 3,TAMAN SURIA INDAH, KLUANG JOHOR","Tuesday,Friday","2.0681262, 103.3356272"
"JALAN SURIAMAS 1,TAMAN SURIAMAS, KLUANG JOHOR","Tuesday,Friday","2.0532494, 103.3122966"
"JALAN SURIAMAS 2,TAMAN SURIAMAS, KLUANG JOHOR","Tuesday,Friday","2.053958, 103.3127021"
"JALAN SUTERA INDAH,TAMAN SUTERA INDAH, KLUANG JOHOR","Monday,Thursday","2.0573463, 103.3092595"
"JALAN SUTERA INDAH 1,TAMAN SUTERA INDAH, KLUANG JOHOR","Monday,Thursday","2.0573463, 103.3092595"
"JALAN SUTERA INDAH 2,TAMAN SUTERA INDAH, KLUANG JOHOR","Monday,Thursday","2.0573463, 103.3092595"
"JALAN SUTERA INDAH 3,TAMAN SUTERA INDAH, KLUANG JOHOR","Monday,Thursday","2.0573463, 103.3092595"
"JALAN SUTERA INDAH 4,TAMAN SUTERA INDAH, KLUANG JOHOR","Monday,Thursday","2.0573463, 103.3092595"
"JALAN SUTERA INDAH 5,TAMAN SUTERA INDAH, KLUANG JOHOR","Monday,Thursday","2.0573463, 103.3092595"
"JALAN SUTERA INDAH 6,TAMAN SUTERA INDAH, KLUANG JOHOR","Monday,Thursday","2.0573463, 103.3092595"
"JALAN SUTERA INDAH 7,TAMAN SUTERA INDAH, KLUANG JOHOR","Monday,Thursday","2.0573463, 103.3092595"
"SYARIKAT AIR JOHOR,JALAN IBRAHIM,TAMAN TASIK, KLUANG JOHOR","Monday,Tuesday,Wednesday,Thursday,Friday,Sunday","2.0227028, 103.3169648"
"JABATAN PENGAIRAN DAN SALIRAN,JALAN IBRAHIM,TAMAN TASIK, KLUANG JOHOR","Monday,Tuesday,Wednesday,Thursday,Friday,Sunday","2.024028, 103.31806"
"JALAN TASIK 3,TAMAN TASIK, KLUANG JOHOR","Wednesday,Sunday","2.0229777, 103.3139625"
"JALAN TASIK 4,TAMAN TASIK, KLUANG JOHOR","Wednesday,Sunday","2.022668, 103.3145949"
"JALAN TASIK 5,TAMAN TASIK, KLUANG JOHOR","Wednesday,Sunday","2.0227498, 103.3152057"
"JALAN TASIK 6,TAMAN TASIK, KLUANG JOHOR","Wednesday,Sunday","2.0224523, 103.3158307"
"JALAN TASIK 7,TAMAN TASIK, KLUANG JOHOR","Wednesday,Sunday","2.0230821, 103.316324"
"JALAN TASIK 8,TAMAN TASIK, KLUANG JOHOR","Wednesday,Sunday","2.0233942, 103.3169135"
"JALAN TASIK 9,TAMAN TASIK, KLUANG JOHOR","Wednesday,Sunday","2.0230659, 103.3138729"
"JALAN SATRIA 3,TAMAN TITIWANGSA, KLUANG JOHOR","Tuesday,Friday","2.0002539, 103.3159238"
"JALAN PERWIRA 1,TAMAN TITIWANGSA, KLUANG JOHOR","Tuesday,Friday","2.005926, 103.3162"
"JALAN PERWIRA 1/1,TAMAN TITIWANGSA, KLUANG JOHOR","Tuesday,Friday","2.0040933, 103.3165397"
"JALAN PERWIRA 1/2,TAMAN TITIWANGSA, KLUANG JOHOR","Tuesday,Friday","2.004583, 103.3162775"
"JALAN PERWIRA 1/3,TAMAN TITIWANGSA, KLUANG JOHOR","Tuesday,Friday","2.0052229, 103.3173182"
"JALAN PERWIRA 1/4,TAMAN TITIWANGSA, KLUANG JOHOR","Tuesday,Friday","2.0059628, 103.3167311"
"JALAN PERWIRA 1/5,TAMAN TITIWANGSA, KLUANG JOHOR","Tuesday,Friday","2.0054514, 103.3162291"
