Generation,evals,avg,std,min,max,best_one,fitness_best_one
0,400,[   4.995     1126.3276875],[ 0.07053368 22.31243634],[  4.    928.806],[   5.    1167.077],"[23, 14, 17, 5, 1, 15, 11, 3, 20, 10, 22, 7, 24, 30, 21, 4, 29, 18, 13, 25, 2, 8, 12, 27, 9, 26, 6, 16, 19, 28]","(4.0, 928.806)"
1,340,[   4.9875   1106.260945],[ 0.11110243 22.57672967],[  4.    928.806],[   5.    1124.149],"[23, 14, 17, 5, 1, 15, 11, 3, 20, 10, 22, 7, 24, 30, 21, 4, 29, 18, 13, 25, 2, 8, 12, 27, 9, 26, 6, 16, 19, 28]","(4.0, 928.806)"
2,330,[   4.9675  1090.73689],[ 0.17732386 29.78866057],[  4.   909.26],[   5.    1106.913],"[21, 2, 28, 6, 22, 4, 24, 8, 10, 12, 27, 3, 25, 9, 13, 7, 30, 19, 17, 29, 5, 15, 14, 16, 1, 11, 23, 18, 20, 26]","(4.0, 909.26)"
3,344,[   4.9225  1075.26328],[ 0.26738315 41.28600415],[  4.   909.26],[   5.    1096.588],"[21, 2, 28, 6, 22, 4, 24, 8, 10, 12, 27, 3, 25, 9, 13, 7, 30, 19, 17, 29, 5, 15, 14, 16, 1, 11, 23, 18, 20, 26]","(4.0, 909.26)"
4,346,[   4.8225   1052.843675],[ 0.38209128 54.82101425],[  4.   909.26],[   5.    1087.038],"[21, 2, 28, 6, 22, 4, 24, 8, 10, 12, 27, 3, 25, 9, 13, 7, 30, 19, 17, 29, 5, 15, 14, 16, 1, 11, 23, 18, 20, 26]","(4.0, 909.26)"
5,318,[   4.6075  1014.64516],[ 0.48830702 63.94675703],[  4.    888.112],[   5.    1079.831],"[21, 2, 28, 6, 22, 4, 11, 8, 10, 12, 27, 3, 25, 9, 23, 7, 30, 19, 17, 29, 5, 15, 18, 16, 1, 20, 13, 14, 24, 26]","(4.0, 888.1119999999999)"
6,340,[  4.215   960.06064],[ 0.41082235 48.50308248],[  4.    888.112],[   5.    1050.187],"[21, 2, 28, 6, 22, 4, 11, 8, 10, 12, 27, 3, 25, 9, 23, 7, 30, 19, 17, 29, 5, 15, 18, 16, 1, 20, 13, 14, 24, 26]","(4.0, 888.1119999999999)"
7,340,[  4.       927.924265],[ 0.         14.84373386],[  4.    888.112],[  4.    946.005],"[21, 2, 28, 6, 22, 4, 11, 8, 10, 12, 27, 3, 25, 9, 23, 7, 30, 19, 17, 29, 5, 15, 18, 16, 1, 20, 13, 14, 24, 26]","(4.0, 888.1119999999999)"
8,362,[  4.        915.2526575],[ 0.         12.09780803],[  4.    887.501],[  4.    936.654],"[21, 2, 28, 6, 22, 4, 11, 8, 10, 12, 27, 3, 25, 9, 23, 7, 30, 19, 17, 16, 5, 15, 18, 29, 1, 20, 13, 14, 24, 26]","(4.0, 887.501)"
9,336,[  4.        905.2354775],[0.         7.12439814],[  4.    886.419],[  4.   909.26],"[21, 2, 28, 6, 22, 4, 11, 8, 10, 12, 27, 3, 25, 9, 23, 26, 30, 20, 17, 29, 5, 15, 18, 16, 1, 7, 13, 14, 24, 19]","(4.0, 886.4189999999999)"
10,354,[  4.      900.58158],[0.        8.3561136],[  4.    886.419],[  4.   909.26],"[21, 2, 28, 6, 22, 4, 11, 8, 10, 12, 27, 3, 25, 9, 23, 26, 30, 20, 17, 29, 5, 15, 18, 16, 1, 7, 13, 14, 24, 19]","(4.0, 886.4189999999999)"
11,346,[  4.      892.50648],[0.         5.36958034],[  4.    880.168],[  4.    901.171],"[21, 2, 28, 6, 22, 4, 10, 8, 11, 12, 27, 3, 25, 9, 23, 7, 30, 19, 17, 5, 29, 15, 18, 16, 1, 20, 13, 14, 24, 26]","(4.0, 880.1679999999999)"
12,326,[  4.        887.8860775],[0.         1.13844803],[  4.    880.168],[  4.    890.422],"[21, 2, 28, 6, 22, 4, 10, 8, 11, 12, 27, 3, 25, 9, 23, 7, 30, 19, 17, 5, 29, 15, 18, 16, 1, 20, 13, 14, 24, 26]","(4.0, 880.1679999999999)"
13,336,[  4.        887.3042425],[0.         1.68191854],[  4.    878.749],[  4.    888.112],"[21, 2, 4, 6, 22, 28, 11, 8, 10, 12, 27, 3, 25, 9, 23, 7, 30, 19, 17, 29, 5, 15, 18, 16, 1, 20, 13, 14, 24, 26]","(4.0, 878.749)"
14,316,[  4.        886.2184375],[0.         2.43110698],[  4.    874.695],[  4.    887.701],"[21, 22, 28, 6, 2, 4, 11, 12, 10, 8, 27, 3, 25, 9, 23, 7, 30, 19, 17, 16, 5, 15, 18, 29, 1, 20, 13, 14, 24, 26]","(4.0, 874.6949999999999)"
15,328,[  4.        884.6443525],[0.         3.02486709],[  4.    874.695],[  4.    887.501],"[21, 22, 28, 6, 2, 4, 11, 12, 10, 8, 27, 3, 25, 9, 23, 7, 30, 19, 17, 16, 5, 15, 18, 29, 1, 20, 13, 14, 24, 26]","(4.0, 874.6949999999999)"
16,334,[  4.       881.886025],[0.         2.66841775],[  4.    869.189],[  4.    886.091],"[21, 2, 28, 6, 22, 4, 11, 8, 10, 12, 9, 3, 25, 7, 23, 27, 30, 17, 1, 29, 18, 13, 5, 16, 19, 20, 15, 14, 24, 26]","(4.0, 869.1890000000001)"
17,342,[  4.      879.70704],[0.         2.21513415],[  4.   862.75],[  4.    881.865],"[21, 2, 4, 6, 22, 28, 11, 8, 10, 12, 27, 3, 25, 9, 23, 7, 30, 19, 17, 29, 14, 15, 18, 16, 1, 20, 13, 5, 24, 26]","(4.0, 862.75)"
18,330,[  4.      878.10266],[0.         2.70579614],[  4.   862.75],[  4.    880.168],"[21, 2, 4, 6, 22, 28, 11, 8, 10, 12, 27, 3, 25, 9, 23, 7, 30, 19, 17, 29, 14, 15, 18, 16, 1, 20, 13, 5, 24, 26]","(4.0, 862.75)"
19,342,[  4.       876.209205],[0.         2.87803457],[  4.   862.75],[  4.    878.749],"[21, 2, 4, 6, 22, 28, 11, 8, 10, 12, 27, 3, 25, 9, 23, 7, 30, 19, 17, 29, 14, 15, 18, 16, 1, 20, 13, 5, 24, 26]","(4.0, 862.75)"
20,330,[  4.      874.20558],[0.         2.84394498],[  4.   862.75],[  4.    877.056],"[21, 2, 4, 6, 22, 28, 11, 8, 10, 12, 27, 3, 25, 9, 23, 7, 30, 19, 17, 29, 14, 15, 18, 16, 1, 20, 13, 5, 24, 26]","(4.0, 862.75)"
21,326,[  4.      872.18357],[0.         3.13866811],[  4.    862.221],[  4.    874.695],"[21, 2, 28, 22, 6, 4, 11, 8, 10, 12, 9, 3, 25, 7, 23, 27, 30, 17, 1, 29, 18, 13, 5, 16, 19, 20, 15, 14, 24, 26]","(4.0, 862.221)"
22,344,[  4.        870.0852775],[0.         3.30416837],[  4.    862.221],[  4.    873.212],"[21, 2, 28, 22, 6, 4, 11, 8, 10, 12, 9, 3, 25, 7, 23, 27, 30, 17, 1, 29, 18, 13, 5, 16, 19, 20, 15, 14, 24, 26]","(4.0, 862.221)"
23,350,[  4.      867.49837],[0.         2.96280241],[  4.    862.221],[  4.    872.209],"[21, 2, 28, 22, 6, 4, 11, 8, 10, 12, 9, 3, 25, 7, 23, 27, 30, 17, 1, 29, 18, 13, 5, 16, 19, 20, 15, 14, 24, 26]","(4.0, 862.221)"
24,364,[  4.      865.46571],[0.         2.78785299],[  4.    859.495],[  4.    869.189],"[21, 2, 4, 6, 22, 28, 11, 8, 10, 12, 27, 3, 25, 9, 23, 7, 30, 19, 17, 29, 14, 15, 18, 16, 1, 20, 26, 5, 24, 13]","(4.0, 859.495)"
25,336,[  4.       862.912975],[0.         0.88613052],[  4.    859.357],[  4.    865.937],"[21, 2, 4, 6, 22, 28, 11, 8, 10, 12, 7, 3, 25, 9, 23, 27, 30, 19, 17, 29, 14, 15, 18, 16, 1, 20, 13, 5, 24, 26]","(4.0, 859.3570000000001)"
26,344,[  4.        862.5021425],[0.         0.76936736],[  4.    855.751],[  4.   862.75],"[21, 2, 4, 6, 22, 28, 11, 8, 10, 12, 9, 3, 25, 27, 23, 7, 30, 19, 17, 29, 14, 15, 18, 16, 1, 20, 13, 5, 24, 26]","(4.0, 855.751)"
27,332,[  4.       862.176075],[0.         1.10075671],[  4.    855.751],[  4.   862.75],"[21, 2, 4, 6, 22, 28, 11, 8, 10, 12, 9, 3, 25, 27, 23, 7, 30, 19, 17, 29, 14, 15, 18, 16, 1, 20, 13, 5, 24, 26]","(4.0, 855.751)"
28,328,[  4.        861.5492125],[0.       1.457699],[  4.    854.373],[  4.   862.75],"[21, 2, 4, 6, 22, 28, 11, 12, 10, 8, 9, 3, 25, 27, 23, 7, 30, 16, 17, 29, 14, 15, 18, 19, 1, 20, 13, 5, 24, 26]","(4.0, 854.373)"
29,342,[  4.      860.38109],[0.         1.57530741],[  4.    852.496],[  4.    862.221],"[21, 2, 4, 6, 22, 28, 11, 8, 10, 12, 9, 3, 25, 27, 23, 7, 30, 19, 17, 29, 14, 15, 18, 16, 1, 20, 26, 5, 24, 13]","(4.0, 852.496)"
30,334,[  4.        859.3655175],[0.         1.66583402],[  4.    852.496],[  4.    860.758],"[21, 2, 4, 6, 22, 28, 11, 8, 10, 12, 9, 3, 25, 27, 23, 7, 30, 19, 17, 29, 14, 15, 18, 16, 1, 20, 26, 5, 24, 13]","(4.0, 852.496)"
31,348,[  4.        858.1464125],[0.         1.86688228],[  4.    850.913],[  4.   859.79],"[21, 2, 4, 6, 22, 28, 11, 8, 10, 12, 9, 3, 25, 27, 23, 7, 30, 19, 17, 29, 14, 15, 18, 16, 13, 20, 1, 5, 24, 26]","(4.0, 850.913)"
32,360,[  4.        856.9134925],[0.         1.94872281],[  4.    850.913],[  4.    859.357],"[21, 2, 4, 6, 22, 28, 11, 8, 10, 12, 9, 3, 25, 27, 23, 7, 30, 19, 17, 29, 14, 15, 18, 16, 13, 20, 1, 5, 24, 26]","(4.0, 850.913)"
33,358,[  4.        855.2685975],[0.        1.5517312],[  4.   850.91],[  4.    857.912],"[21, 2, 4, 6, 22, 28, 11, 8, 10, 12, 9, 3, 25, 27, 23, 16, 30, 19, 17, 29, 14, 15, 18, 7, 13, 20, 1, 5, 24, 26]","(4.0, 850.9100000000001)"
34,346,[  4.        854.0536375],[0.        1.1933019],[  4.   850.91],[  4.    855.751],"[21, 2, 4, 6, 22, 28, 11, 8, 10, 12, 9, 3, 25, 27, 23, 16, 30, 19, 17, 29, 14, 15, 18, 7, 13, 20, 1, 5, 24, 26]","(4.0, 850.9100000000001)"
35,352,[  4.        853.1025875],[0.         0.91318464],[  4.    848.603],[  4.    854.306],"[21, 2, 4, 6, 22, 28, 11, 8, 10, 12, 9, 3, 25, 27, 23, 7, 30, 19, 17, 29, 14, 15, 18, 16, 13, 24, 1, 5, 20, 26]","(4.0, 848.603)"
36,336,[  4.       852.346395],[0.         0.80735801],[  4.    848.603],[  4.    853.574],"[21, 2, 4, 6, 22, 28, 11, 8, 10, 12, 9, 3, 25, 27, 23, 7, 30, 19, 17, 29, 14, 15, 18, 16, 13, 24, 1, 5, 20, 26]","(4.0, 848.603)"
37,348,[  4.       851.816945],[0.         0.81957081],[  4.    848.603],[  4.    852.496],"[21, 2, 4, 6, 22, 28, 11, 8, 10, 12, 9, 3, 25, 27, 23, 7, 30, 19, 17, 29, 14, 15, 18, 16, 13, 24, 1, 5, 20, 26]","(4.0, 848.603)"
38,340,[  4.        851.1433775],[0.         0.73460488],[  4.    846.833],[  4.    852.496],"[21, 2, 4, 6, 22, 28, 11, 8, 10, 12, 9, 3, 25, 27, 30, 7, 23, 19, 17, 29, 14, 15, 18, 16, 1, 20, 26, 5, 24, 13]","(4.0, 846.8330000000001)"
39,320,[  4.       850.720465],[0.         0.64578394],[  4.    846.833],[  4.    850.913],"[21, 2, 4, 6, 22, 28, 11, 8, 10, 12, 9, 3, 25, 27, 30, 7, 23, 19, 17, 29, 14, 15, 18, 16, 1, 20, 26, 5, 24, 13]","(4.0, 846.8330000000001)"
40,332,[  4.      850.46587],[0.         0.94335642],[  4.    846.833],[  4.    850.913],"[21, 2, 4, 6, 22, 28, 11, 8, 10, 12, 9, 3, 25, 27, 30, 7, 23, 19, 17, 29, 14, 15, 18, 16, 1, 20, 26, 5, 24, 13]","(4.0, 846.8330000000001)"
41,334,[  4.      849.85981],[0.         1.26890967],[  4.   845.39],[  4.   850.91],"[21, 2, 4, 6, 22, 28, 11, 10, 8, 12, 9, 3, 25, 27, 17, 7, 18, 19, 23, 15, 14, 29, 30, 16, 13, 20, 1, 5, 24, 26]","(4.0, 845.3900000000001)"
42,360,[  4.        848.9121575],[0.         1.23443725],[  4.   845.39],[  4.    850.595],"[21, 2, 4, 6, 22, 28, 11, 10, 8, 12, 9, 3, 25, 27, 17, 7, 18, 19, 23, 15, 14, 29, 30, 16, 13, 20, 1, 5, 24, 26]","(4.0, 845.3900000000001)"
43,336,[  4.        847.9012025],[0.         0.85982165],[  4.    845.331],[  4.   848.78],"[21, 2, 4, 6, 22, 28, 11, 8, 10, 12, 9, 3, 25, 27, 30, 20, 23, 19, 17, 29, 14, 15, 18, 16, 1, 7, 26, 5, 24, 13]","(4.0, 845.331)"
44,346,[  4.       847.216965],[0.        0.7535815],[  4.    843.206],[  4.    848.603],"[21, 2, 4, 6, 22, 28, 8, 10, 11, 12, 9, 3, 25, 27, 17, 7, 18, 19, 23, 15, 14, 29, 30, 16, 13, 20, 1, 5, 24, 26]","(4.0, 843.2060000000001)"
45,338,[  4.        846.6712975],[0.         0.50242973],[  4.    843.206],[  4.    847.039],"[21, 2, 4, 6, 22, 28, 8, 10, 11, 12, 9, 3, 25, 27, 17, 7, 18, 19, 23, 15, 14, 29, 30, 16, 13, 20, 1, 5, 24, 26]","(4.0, 843.2060000000001)"
46,338,[  4.        846.4179725],[0.         0.62698082],[  4.    843.206],[  4.    846.833],"[21, 2, 4, 6, 22, 28, 8, 10, 11, 12, 9, 3, 25, 27, 17, 7, 18, 19, 23, 15, 14, 29, 30, 16, 13, 20, 1, 5, 24, 26]","(4.0, 843.2060000000001)"
47,332,[  4.       846.007385],[0.         0.71219317],[  4.    843.206],[  4.   846.66],"[21, 2, 4, 6, 22, 28, 8, 10, 11, 12, 9, 3, 25, 27, 17, 7, 18, 19, 23, 15, 14, 29, 30, 16, 13, 20, 1, 5, 24, 26]","(4.0, 843.2060000000001)"
48,346,[  4.       845.519485],[0.         0.83504485],[  4.    841.669],[  4.    846.426],"[21, 2, 4, 6, 22, 28, 11, 8, 10, 12, 9, 23, 25, 27, 3, 20, 30, 19, 17, 29, 14, 15, 18, 16, 13, 24, 26, 5, 7, 1]","(4.0, 841.669)"
49,340,[  4.       844.893175],[0.         0.91537835],[  4.    841.669],[  4.   845.39],"[21, 2, 4, 6, 22, 28, 11, 8, 10, 12, 9, 23, 25, 27, 3, 20, 30, 19, 17, 29, 14, 15, 18, 16, 13, 24, 26, 5, 7, 1]","(4.0, 841.669)"
50,318,[  4.       844.355245],[0.         1.10253377],[  4.    841.669],[  4.   845.39],"[21, 2, 4, 6, 22, 28, 11, 8, 10, 12, 9, 23, 25, 27, 3, 20, 30, 19, 17, 29, 14, 15, 18, 16, 13, 24, 26, 5, 7, 1]","(4.0, 841.669)"
51,354,[  4.       843.428965],[0.         0.79178486],[  4.    841.497],[  4.   845.31],"[21, 2, 4, 6, 22, 28, 8, 10, 11, 12, 9, 3, 25, 27, 30, 7, 18, 19, 23, 15, 14, 29, 17, 16, 13, 20, 1, 5, 24, 26]","(4.0, 841.4970000000001)"
52,340,[  4.      842.95353],[0.         0.49746467],[  4.    841.497],[  4.    843.206],"[21, 2, 4, 6, 22, 28, 8, 10, 11, 12, 9, 3, 25, 27, 30, 7, 18, 19, 23, 15, 14, 29, 17, 16, 13, 20, 1, 5, 24, 26]","(4.0, 841.4970000000001)"
53,326,[  4.      842.66297],[0.         0.62812438],[  4.    841.497],[  4.    843.206],"[21, 2, 4, 6, 22, 28, 8, 10, 11, 12, 9, 3, 25, 27, 30, 7, 18, 19, 23, 15, 14, 29, 17, 16, 13, 20, 1, 5, 24, 26]","(4.0, 841.4970000000001)"
54,342,[  4.       842.127435],[0.         0.53336406],[  4.    839.492],[  4.    843.126],"[21, 2, 4, 6, 22, 28, 11, 12, 10, 8, 9, 23, 25, 27, 3, 20, 30, 19, 17, 29, 14, 15, 18, 16, 13, 24, 26, 5, 7, 1]","(4.0, 839.4920000000001)"
55,346,[  4.      841.66453],[0.         0.32821346],[  4.    839.492],[  4.    842.371],"[21, 2, 4, 6, 22, 28, 11, 12, 10, 8, 9, 23, 25, 27, 3, 20, 30, 19, 17, 29, 14, 15, 18, 16, 13, 24, 26, 5, 7, 1]","(4.0, 839.4920000000001)"
56,334,[  4.        841.5058225],[0.         0.43426884],[  4.   839.35],[  4.    841.669],"[21, 2, 4, 6, 22, 28, 11, 12, 10, 8, 9, 23, 25, 27, 3, 20, 18, 19, 17, 29, 14, 15, 30, 16, 13, 24, 26, 5, 7, 1]","(4.0, 839.35)"
57,348,[  4.      841.33013],[0.         0.57978942],[  4.   839.35],[  4.    841.669],"[21, 2, 4, 6, 22, 28, 11, 12, 10, 8, 9, 23, 25, 27, 3, 20, 18, 19, 17, 29, 14, 15, 30, 16, 13, 24, 26, 5, 7, 1]","(4.0, 839.35)"
58,332,[  4.        840.9649675],[0.         0.73251441],[  4.    838.635],[  4.    841.669],"[21, 2, 4, 6, 22, 25, 8, 11, 10, 12, 9, 23, 28, 27, 3, 20, 30, 19, 17, 29, 14, 15, 18, 16, 13, 24, 26, 5, 7, 1]","(4.0, 838.6350000000001)"
59,340,[  4.        840.4584925],[0.        0.7237565],[  4.    838.635],[  4.    841.497],"[21, 2, 4, 6, 22, 25, 8, 11, 10, 12, 9, 23, 28, 27, 3, 20, 30, 19, 17, 29, 14, 15, 18, 16, 13, 24, 26, 5, 7, 1]","(4.0, 838.6350000000001)"
60,332,[  4.   839.84],[0.         0.43153825],[  4.    838.635],[  4.    840.662],"[21, 2, 4, 6, 22, 25, 8, 11, 10, 12, 9, 23, 28, 27, 3, 20, 30, 19, 17, 29, 14, 15, 18, 16, 13, 24, 26, 5, 7, 1]","(4.0, 838.6350000000001)"
61,348,[  4.        839.5004475],[0.         0.30464028],[  4.    838.635],[  4.    840.085],"[21, 2, 4, 6, 22, 25, 8, 11, 10, 12, 9, 23, 28, 27, 3, 20, 30, 19, 17, 29, 14, 15, 18, 16, 13, 24, 26, 5, 7, 1]","(4.0, 838.6350000000001)"
62,346,[  4.       839.339515],[0.         0.27829286],[  4.    838.635],[  4.    839.492],"[21, 2, 4, 6, 22, 25, 8, 11, 10, 12, 9, 23, 28, 27, 3, 20, 30, 19, 17, 29, 14, 15, 18, 16, 13, 24, 26, 5, 7, 1]","(4.0, 838.6350000000001)"
63,352,[  4.        839.1719125],[0.         0.34409555],[  4.    838.042],[  4.    839.492],"[21, 2, 4, 6, 22, 25, 11, 12, 10, 8, 9, 23, 28, 27, 3, 20, 30, 19, 17, 29, 14, 15, 18, 16, 13, 24, 26, 5, 7, 1]","(4.0, 838.042)"
64,368,[  4.        838.9134075],[0.         0.31118582],[  4.    836.562],[  4.   839.35],"[21, 2, 4, 6, 22, 28, 11, 12, 10, 8, 9, 23, 25, 20, 3, 27, 30, 19, 17, 29, 14, 15, 18, 16, 13, 24, 26, 5, 1, 7]","(4.0, 836.5619999999999)"
65,334,[  4.       838.649895],[0.         0.20707822],[  4.    836.562],[  4.    838.749],"[21, 2, 4, 6, 22, 28, 11, 12, 10, 8, 9, 23, 25, 20, 3, 27, 30, 19, 17, 29, 14, 15, 18, 16, 13, 24, 26, 5, 1, 7]","(4.0, 836.5619999999999)"
66,328,[  4.       838.586435],[0.         0.31820059],[  4.    836.562],[  4.    838.689],"[21, 2, 4, 6, 22, 28, 11, 12, 10, 8, 9, 23, 25, 20, 3, 27, 30, 19, 17, 29, 14, 15, 18, 16, 13, 24, 26, 5, 1, 7]","(4.0, 836.5619999999999)"
67,338,[  4.        838.4685225],[0.         0.44419109],[  4.    836.562],[  4.    838.689],"[21, 2, 4, 6, 22, 28, 11, 12, 10, 8, 9, 23, 25, 20, 3, 27, 30, 19, 17, 29, 14, 15, 18, 16, 13, 24, 26, 5, 1, 7]","(4.0, 836.5619999999999)"
68,336,[  4.       838.246685],[0.         0.61191558],[  4.    836.562],[  4.    838.635],"[21, 2, 4, 6, 22, 28, 11, 12, 10, 8, 9, 23, 25, 20, 3, 27, 30, 19, 17, 29, 14, 15, 18, 16, 13, 24, 26, 5, 1, 7]","(4.0, 836.5619999999999)"
69,322,[  4.        837.8799275],[0.         0.69074351],[  4.    835.942],[  4.    838.635],"[21, 2, 4, 6, 22, 28, 11, 12, 10, 8, 9, 23, 25, 20, 3, 27, 30, 19, 18, 29, 14, 15, 17, 16, 13, 24, 26, 5, 1, 7]","(4.0, 835.9419999999999)"
70,358,[  4.       837.416395],[0.         0.68372935],[  4.    835.942],[  4.   838.09],"[21, 2, 4, 6, 22, 28, 11, 12, 10, 8, 9, 23, 25, 20, 3, 27, 30, 19, 18, 29, 14, 15, 17, 16, 13, 24, 26, 5, 1, 7]","(4.0, 835.9419999999999)"
71,344,[  4.      836.85016],[0.         0.47578533],[  4.    835.942],[  4.    837.808],"[21, 2, 4, 6, 22, 28, 11, 12, 10, 8, 9, 23, 25, 20, 3, 27, 30, 19, 18, 29, 14, 15, 17, 16, 13, 24, 26, 5, 1, 7]","(4.0, 835.9419999999999)"
72,334,[  4.        836.5436275],[0.         0.10007881],[  4.    835.942],[  4.    836.562],"[21, 2, 4, 6, 22, 28, 11, 12, 10, 8, 9, 23, 25, 20, 3, 27, 30, 19, 18, 29, 14, 15, 17, 16, 13, 24, 26, 5, 1, 7]","(4.0, 835.9419999999999)"
73,352,[  4.       836.528245],[0.         0.13309701],[  4.    835.942],[  4.    836.562],"[21, 2, 4, 6, 22, 28, 11, 12, 10, 8, 9, 23, 25, 20, 3, 27, 30, 19, 18, 29, 14, 15, 17, 16, 13, 24, 26, 5, 1, 7]","(4.0, 835.9419999999999)"
74,334,[  4.     836.4977],[0.         0.17926295],[  4.    835.942],[  4.    836.562],"[21, 2, 4, 6, 22, 28, 11, 12, 10, 8, 9, 23, 25, 20, 3, 27, 30, 19, 18, 29, 14, 15, 17, 16, 13, 24, 26, 5, 1, 7]","(4.0, 835.9419999999999)"
75,340,[  4.       836.432805],[0.         0.23703027],[  4.    835.942],[  4.    836.562],"[21, 2, 4, 6, 22, 28, 11, 12, 10, 8, 9, 23, 25, 20, 3, 27, 30, 19, 18, 29, 14, 15, 17, 16, 13, 24, 26, 5, 1, 7]","(4.0, 835.9419999999999)"
76,350,[  4.        836.2954325],[0.         0.28234314],[  4.    835.942],[  4.    836.562],"[21, 2, 4, 6, 22, 28, 11, 12, 10, 8, 9, 23, 25, 20, 3, 27, 30, 19, 18, 29, 14, 15, 17, 16, 13, 24, 26, 5, 1, 7]","(4.0, 835.9419999999999)"
77,318,[  4.        836.0360725],[0.         0.16499172],[  4.    835.942],[  4.    836.484],"[21, 2, 4, 6, 22, 28, 11, 12, 10, 8, 9, 23, 25, 20, 3, 27, 30, 19, 18, 29, 14, 15, 17, 16, 13, 24, 26, 5, 1, 7]","(4.0, 835.9419999999999)"
78,332,[  4.    835.942],[0.00000000e+00 7.95807864e-13],[  4.    835.942],[  4.    835.942],"[21, 2, 4, 6, 22, 28, 11, 12, 10, 8, 9, 23, 25, 20, 3, 27, 30, 19, 18, 29, 14, 15, 17, 16, 13, 24, 26, 5, 1, 7]","(4.0, 835.9419999999999)"
79,338,[  4.    835.942],[0.00000000e+00 7.95807864e-13],[  4.    835.942],[  4.    835.942],"[21, 2, 4, 6, 22, 28, 11, 12, 10, 8, 9, 23, 25, 20, 3, 27, 30, 19, 18, 29, 14, 15, 17, 16, 13, 24, 26, 5, 1, 7]","(4.0, 835.9419999999999)"
80,352,[  4.    835.942],[0.00000000e+00 7.95807864e-13],[  4.    835.942],[  4.    835.942],"[21, 2, 4, 6, 22, 28, 11, 12, 10, 8, 9, 23, 25, 20, 3, 27, 30, 19, 18, 29, 14, 15, 17, 16, 13, 24, 26, 5, 1, 7]","(4.0, 835.9419999999999)"
81,342,[  4.    835.942],[0.00000000e+00 7.95807864e-13],[  4.    835.942],[  4.    835.942],"[21, 2, 4, 6, 22, 28, 11, 12, 10, 8, 9, 23, 25, 20, 3, 27, 30, 19, 18, 29, 14, 15, 17, 16, 13, 24, 26, 5, 1, 7]","(4.0, 835.9419999999999)"
82,328,[  4.    835.942],[0.00000000e+00 7.95807864e-13],[  4.    835.942],[  4.    835.942],"[21, 2, 4, 6, 22, 28, 11, 12, 10, 8, 9, 23, 25, 20, 3, 27, 30, 19, 18, 29, 14, 15, 17, 16, 13, 24, 26, 5, 1, 7]","(4.0, 835.9419999999999)"
83,340,[  4.    835.942],[0.00000000e+00 7.95807864e-13],[  4.    835.942],[  4.    835.942],"[21, 2, 4, 6, 22, 28, 11, 12, 10, 8, 9, 23, 25, 20, 3, 27, 30, 19, 18, 29, 14, 15, 17, 16, 13, 24, 26, 5, 1, 7]","(4.0, 835.9419999999999)"
84,356,[  4.    835.942],[0.00000000e+00 7.95807864e-13],[  4.    835.942],[  4.    835.942],"[21, 2, 4, 6, 22, 28, 11, 12, 10, 8, 9, 23, 25, 20, 3, 27, 30, 19, 18, 29, 14, 15, 17, 16, 13, 24, 26, 5, 1, 7]","(4.0, 835.9419999999999)"
85,344,[  4.    835.942],[0.00000000e+00 7.95807864e-13],[  4.    835.942],[  4.    835.942],"[21, 2, 4, 6, 22, 28, 11, 12, 10, 8, 9, 23, 25, 20, 3, 27, 30, 19, 18, 29, 14, 15, 17, 16, 13, 24, 26, 5, 1, 7]","(4.0, 835.9419999999999)"
86,342,[  4.    835.942],[0.00000000e+00 7.95807864e-13],[  4.    835.942],[  4.    835.942],"[21, 2, 4, 6, 22, 28, 11, 12, 10, 8, 9, 23, 25, 20, 3, 27, 30, 19, 18, 29, 14, 15, 17, 16, 13, 24, 26, 5, 1, 7]","(4.0, 835.9419999999999)"
87,328,[  4.       835.941795],[0.         0.00409487],[  4.   835.86],[  4.    835.942],"[21, 2, 4, 6, 22, 28, 11, 12, 10, 8, 9, 23, 25, 20, 3, 27, 30, 19, 18, 29, 14, 15, 17, 16, 13, 24, 26, 1, 5, 7]","(4.0, 835.8599999999999)"
88,336,[  4.       835.941385],[0.         0.00707473],[  4.   835.86],[  4.    835.942],"[21, 2, 4, 6, 22, 28, 11, 12, 10, 8, 9, 23, 25, 20, 3, 27, 30, 19, 18, 29, 14, 15, 17, 16, 13, 24, 26, 1, 5, 7]","(4.0, 835.8599999999999)"
89,338,[  4.      835.94077],[0.        0.0099673],[  4.   835.86],[  4.    835.942],"[21, 2, 4, 6, 22, 28, 11, 12, 10, 8, 9, 23, 25, 20, 3, 27, 30, 19, 18, 29, 14, 15, 17, 16, 13, 24, 26, 1, 5, 7]","(4.0, 835.8599999999999)"
90,344,[  4.       835.938925],[0.         0.01557865],[  4.   835.86],[  4.    835.942],"[21, 2, 4, 6, 22, 28, 11, 12, 10, 8, 9, 23, 25, 20, 3, 27, 30, 19, 18, 29, 14, 15, 17, 16, 13, 24, 26, 1, 5, 7]","(4.0, 835.8599999999999)"
91,358,[  4.      835.93544],[0.         0.02224604],[  4.   835.86],[  4.    835.942],"[21, 2, 4, 6, 22, 28, 11, 12, 10, 8, 9, 23, 25, 20, 3, 27, 30, 19, 18, 29, 14, 15, 17, 16, 13, 24, 26, 1, 5, 7]","(4.0, 835.8599999999999)"
