Generation,evals,avg,std,min,max,best_one,fitness_best_one
193,198,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
194,202,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
195,212,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
196,216,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
197,210,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
198,228,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
199,190,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
200,236,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
201,204,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
202,206,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
203,212,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
204,202,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
205,202,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
206,204,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
207,212,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
208,218,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
209,200,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
210,220,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
211,208,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
212,218,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
213,202,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
214,200,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
215,212,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
216,182,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
217,224,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
218,212,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
219,234,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
220,224,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
221,234,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
222,220,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
223,220,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
224,216,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
225,220,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
226,204,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
227,214,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
228,208,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
229,188,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
230,216,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
231,216,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
232,226,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
233,216,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
234,218,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
235,232,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
236,218,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
237,210,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
238,206,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
239,218,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
240,202,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
241,222,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
242,238,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
243,208,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
244,212,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
245,208,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
246,214,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
247,214,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
248,188,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
249,224,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
250,208,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
251,202,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
252,210,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
253,224,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
254,210,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
255,200,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
256,226,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
257,204,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
258,216,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
259,216,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
260,208,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
261,240,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
262,194,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
263,212,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
264,232,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
265,212,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
266,186,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
267,218,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
268,210,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
269,216,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
270,206,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
271,216,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
272,216,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
273,202,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
274,214,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
275,212,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
276,214,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
277,216,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
278,222,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
279,212,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
280,206,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
281,202,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
282,206,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
283,204,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
284,200,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
285,212,[  7.        352.5682925],[0.00000000e+00 3.41060513e-13],[  7.        352.5682925],[  7.        352.5682925],"[7, 4, 6, 8, 15, 16, 14, 12, 21, 22, 25, 24, 1, 2, 3, 5, 13, 19, 18, 17, 23, 10, 11, 9, 20]","(7.0, 352.5682925019068)"
