Generation,evals,avg,std,min,max,best_one,fitness_best_one
86,350,[  5.      288.64086],[0.         0.62957965],[  5.    287.439],[  5.    289.707],"[27, 35, 28, 49, 5, 58, 3, 17, 18, 57, 66, 59, 7, 68, 19, 33, 65, 14, 12, 11, 39, 42, 34, 55, 60, 8, 10, 2, 9, 15, 45, 38, 32, 20, 50, 51, 26, 22, 36, 30, 6, 16, 4, 13, 64, 54, 31, 52, 48, 24, 25, 21, 44, 53, 1, 62, 41, 29, 37, 40, 23, 43, 47, 46, 67, 56, 61, 63]","(5.0, 287.43899999999996)"
87,346,[  5.        288.2026575],[0.         0.32312223],[  5.    287.258],[  5.    289.015],"[44, 22, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 7, 68, 19, 33, 65, 14, 12, 11, 34, 42, 39, 55, 60, 8, 10, 2, 9, 15, 45, 38, 32, 37, 28, 29, 26, 36, 35, 30, 6, 16, 4, 13, 64, 54, 31, 43, 48, 24, 25, 47, 27, 53, 1, 3, 41, 51, 20, 46, 23, 52, 21, 40, 67, 56, 61, 63]","(5.0, 287.25800000000004)"
88,338,[  5.        288.0033825],[0.         0.19707843],[  5.    286.531],[  5.    288.237],"[37, 35, 50, 49, 5, 57, 62, 17, 18, 12, 66, 59, 7, 68, 19, 27, 65, 14, 58, 54, 34, 42, 39, 55, 60, 8, 10, 2, 9, 15, 45, 38, 32, 20, 21, 29, 26, 28, 22, 30, 33, 16, 4, 13, 64, 3, 31, 43, 41, 24, 25, 36, 6, 53, 1, 11, 48, 51, 44, 46, 23, 52, 47, 40, 67, 56, 61, 63]","(5.0, 286.531)"
89,314,[  5.        287.9226275],[0.         0.25014447],[  5.    286.531],[  5.    288.085],"[37, 35, 50, 49, 5, 57, 62, 17, 18, 12, 66, 59, 7, 68, 19, 27, 65, 14, 58, 54, 34, 42, 39, 55, 60, 8, 10, 2, 9, 15, 45, 38, 32, 20, 21, 29, 26, 28, 22, 30, 33, 16, 4, 13, 64, 3, 31, 43, 41, 24, 25, 36, 6, 53, 1, 11, 48, 51, 44, 46, 23, 52, 47, 40, 67, 56, 61, 63]","(5.0, 286.531)"
90,336,[  5.        287.8188475],[0.         0.29817959],[  5.    286.218],[  5.    288.085],"[37, 35, 50, 49, 5, 57, 62, 17, 18, 12, 66, 59, 7, 68, 40, 27, 39, 14, 58, 54, 34, 42, 65, 55, 60, 8, 10, 2, 9, 15, 45, 38, 32, 20, 21, 29, 26, 36, 22, 46, 33, 16, 4, 13, 56, 11, 31, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 30, 23, 52, 47, 19, 67, 64, 61, 63]","(5.0, 286.21799999999996)"
91,328,[  5.      287.69121],[0.         0.31425121],[  5.    286.218],[  5.    288.025],"[37, 35, 50, 49, 5, 57, 62, 17, 18, 12, 66, 59, 7, 68, 40, 27, 39, 14, 58, 54, 34, 42, 65, 55, 60, 8, 10, 2, 9, 15, 45, 38, 32, 20, 21, 29, 26, 36, 22, 46, 33, 16, 4, 13, 56, 11, 31, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 30, 23, 52, 47, 19, 67, 64, 61, 63]","(5.0, 286.21799999999996)"
92,352,[  5.       287.551025],[0.         0.28668834],[  5.    286.218],[  5.    287.988],"[37, 35, 50, 49, 5, 57, 62, 17, 18, 12, 66, 59, 7, 68, 40, 27, 39, 14, 58, 54, 34, 42, 65, 55, 60, 8, 10, 2, 9, 15, 45, 38, 32, 20, 21, 29, 26, 36, 22, 46, 33, 16, 4, 13, 56, 11, 31, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 30, 23, 52, 47, 19, 67, 64, 61, 63]","(5.0, 286.21799999999996)"
93,354,[  5.      287.38811],[0.         0.32534637],[  5.    284.888],[  5.    287.663],"[37, 35, 50, 49, 5, 57, 62, 17, 18, 12, 66, 59, 7, 68, 40, 27, 39, 45, 58, 54, 34, 42, 65, 55, 60, 8, 10, 2, 9, 15, 14, 38, 32, 20, 21, 29, 26, 36, 22, 46, 33, 16, 4, 13, 56, 11, 31, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 30, 23, 52, 47, 19, 67, 64, 61, 63]","(5.0, 284.888)"
94,342,[  5.        287.2310675],[0.         0.73805879],[  5.    275.015],[  5.    287.527],"[37, 27, 50, 49, 5, 57, 62, 17, 18, 12, 66, 59, 7, 68, 67, 55, 65, 14, 58, 54, 34, 42, 39, 35, 60, 8, 10, 2, 9, 15, 45, 38, 32, 20, 21, 29, 26, 36, 22, 30, 33, 16, 4, 13, 56, 11, 31, 24, 48, 43, 25, 28, 6, 53, 1, 3, 41, 51, 44, 46, 23, 52, 47, 40, 19, 64, 61, 63]","(5.0, 275.015)"
95,342,[  5.      286.98558],[0.         1.15426877],[  5.    275.015],[  5.    287.469],"[37, 27, 50, 49, 5, 57, 62, 17, 18, 12, 66, 59, 7, 68, 67, 55, 65, 14, 58, 54, 34, 42, 39, 35, 60, 8, 10, 2, 9, 15, 45, 38, 32, 20, 21, 29, 26, 36, 22, 30, 33, 16, 4, 13, 56, 11, 31, 24, 48, 43, 25, 28, 6, 53, 1, 3, 41, 51, 44, 46, 23, 52, 47, 40, 19, 64, 61, 63]","(5.0, 275.015)"
96,352,[  5.      286.66438],[0.         1.42886186],[  5.    275.015],[  5.    287.419],"[37, 27, 50, 49, 5, 57, 62, 17, 18, 12, 66, 59, 7, 68, 67, 55, 65, 14, 58, 54, 34, 42, 39, 35, 60, 8, 10, 2, 9, 15, 45, 38, 32, 20, 21, 29, 26, 36, 22, 30, 33, 16, 4, 13, 56, 11, 31, 24, 48, 43, 25, 28, 6, 53, 1, 3, 41, 51, 44, 46, 23, 52, 47, 40, 19, 64, 61, 63]","(5.0, 275.015)"
97,326,[  5.        286.2082825],[0.         1.82707309],[  5.    273.017],[  5.    287.248],"[37, 35, 50, 49, 5, 57, 62, 17, 18, 12, 66, 59, 7, 68, 40, 27, 39, 45, 31, 54, 34, 42, 65, 55, 60, 8, 10, 2, 9, 15, 14, 38, 32, 20, 21, 29, 26, 36, 22, 46, 33, 16, 4, 13, 56, 11, 58, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 30, 23, 52, 47, 19, 67, 64, 61, 63]","(5.0, 273.017)"
98,348,[  5.        285.6890625],[0.         2.21948879],[  5.    273.017],[  5.    286.749],"[37, 35, 50, 49, 5, 57, 62, 17, 18, 12, 66, 59, 7, 68, 40, 27, 39, 45, 31, 54, 34, 42, 65, 55, 60, 8, 10, 2, 9, 15, 14, 38, 32, 20, 21, 29, 26, 36, 22, 46, 33, 16, 4, 13, 56, 11, 58, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 30, 23, 52, 47, 19, 67, 64, 61, 63]","(5.0, 273.017)"
99,340,[  5.       285.049915],[0.         2.72258818],[  5.    273.017],[  5.    286.531],"[37, 35, 50, 49, 5, 57, 62, 17, 18, 12, 66, 59, 7, 68, 40, 27, 39, 45, 31, 54, 34, 42, 65, 55, 60, 8, 10, 2, 9, 15, 14, 38, 32, 20, 21, 29, 26, 36, 22, 46, 33, 16, 4, 13, 56, 11, 58, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 30, 23, 52, 47, 19, 67, 64, 61, 63]","(5.0, 273.017)"
100,342,[  5.       284.145565],[0.         3.41456708],[  5.    269.106],[  5.    286.171],"[37, 35, 50, 49, 5, 57, 62, 17, 18, 12, 66, 59, 7, 68, 40, 21, 39, 45, 31, 54, 34, 42, 65, 55, 60, 8, 10, 2, 9, 15, 14, 38, 32, 20, 27, 29, 26, 36, 22, 46, 33, 16, 4, 13, 56, 11, 58, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 30, 23, 52, 47, 19, 67, 64, 61, 63]","(5.0, 269.106)"
101,346,[  5.       282.765385],[0.         4.18162013],[  5.    269.106],[  5.    285.771],"[37, 35, 50, 49, 5, 57, 62, 17, 18, 12, 66, 59, 7, 68, 40, 21, 39, 45, 31, 54, 34, 42, 65, 55, 60, 8, 10, 2, 9, 15, 14, 38, 32, 20, 27, 29, 26, 36, 22, 46, 33, 16, 4, 13, 56, 11, 58, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 30, 23, 52, 47, 19, 67, 64, 61, 63]","(5.0, 269.106)"
102,352,[  5.        280.6831225],[0.         4.74712628],[  5.    268.653],[  5.    284.888],"[37, 35, 50, 49, 5, 57, 62, 17, 18, 12, 66, 59, 7, 68, 40, 21, 39, 45, 31, 54, 34, 42, 65, 55, 60, 8, 10, 2, 9, 15, 14, 38, 32, 20, 27, 29, 26, 36, 22, 46, 33, 16, 4, 13, 56, 11, 58, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 19, 23, 52, 47, 30, 67, 64, 61, 63]","(5.0, 268.65299999999996)"
103,326,[  5.        277.4251925],[0.         4.17449342],[  5.    268.653],[  5.    284.521],"[37, 35, 50, 49, 5, 57, 62, 17, 18, 12, 66, 59, 7, 68, 40, 21, 39, 45, 31, 54, 34, 42, 65, 55, 60, 8, 10, 2, 9, 15, 14, 38, 32, 20, 27, 29, 26, 36, 22, 46, 33, 16, 4, 13, 56, 11, 58, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 19, 23, 52, 47, 30, 67, 64, 61, 63]","(5.0, 268.65299999999996)"
104,348,[  5.        274.4341425],[0.         1.68734656],[  5.    268.653],[  5.    276.726],"[37, 35, 50, 49, 5, 57, 62, 17, 18, 12, 66, 59, 7, 68, 40, 21, 39, 45, 31, 54, 34, 42, 65, 55, 60, 8, 10, 2, 9, 15, 14, 38, 32, 20, 27, 29, 26, 36, 22, 46, 33, 16, 4, 13, 56, 11, 58, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 19, 23, 52, 47, 30, 67, 64, 61, 63]","(5.0, 268.65299999999996)"
105,330,[  5.      273.49193],[0.         1.79227706],[  5.    268.653],[  5.    275.015],"[37, 35, 50, 49, 5, 57, 62, 17, 18, 12, 66, 59, 7, 68, 40, 21, 39, 45, 31, 54, 34, 42, 65, 55, 60, 8, 10, 2, 9, 15, 14, 38, 32, 20, 27, 29, 26, 36, 22, 46, 33, 16, 4, 13, 56, 11, 58, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 19, 23, 52, 47, 30, 67, 64, 61, 63]","(5.0, 268.65299999999996)"
106,312,[  5.       272.335885],[0.        1.7433075],[  5.    268.653],[  5.    274.646],"[37, 35, 50, 49, 5, 57, 62, 17, 18, 12, 66, 59, 7, 68, 40, 21, 39, 45, 31, 54, 34, 42, 65, 55, 60, 8, 10, 2, 9, 15, 14, 38, 32, 20, 27, 29, 26, 36, 22, 46, 33, 16, 4, 13, 56, 11, 58, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 19, 23, 52, 47, 30, 67, 64, 61, 63]","(5.0, 268.65299999999996)"
107,326,[  5.       271.228695],[0.         1.59120551],[  5.    268.444],[  5.    273.017],"[37, 35, 50, 49, 5, 57, 62, 17, 18, 12, 66, 59, 7, 68, 40, 21, 39, 45, 31, 54, 34, 42, 65, 55, 60, 8, 10, 2, 9, 15, 14, 38, 32, 20, 27, 29, 26, 36, 22, 46, 33, 16, 4, 13, 56, 11, 58, 43, 48, 24, 25, 28, 6, 53, 1, 41, 3, 51, 44, 30, 23, 52, 47, 19, 67, 64, 61, 63]","(5.0, 268.444)"
108,338,[  5.      270.30357],[0.         1.32291055],[  5.    268.444],[  5.    272.261],"[37, 35, 50, 49, 5, 57, 62, 17, 18, 12, 66, 59, 7, 68, 40, 21, 39, 45, 31, 54, 34, 42, 65, 55, 60, 8, 10, 2, 9, 15, 14, 38, 32, 20, 27, 29, 26, 36, 22, 46, 33, 16, 4, 13, 56, 11, 58, 43, 48, 24, 25, 28, 6, 53, 1, 41, 3, 51, 44, 30, 23, 52, 47, 19, 67, 64, 61, 63]","(5.0, 268.444)"
109,332,[  5.       269.465985],[0.         0.82458731],[  5.    267.144],[  5.    271.366],"[37, 35, 50, 49, 5, 57, 62, 17, 18, 12, 66, 59, 7, 68, 40, 21, 39, 45, 31, 54, 34, 42, 65, 55, 60, 8, 10, 2, 9, 15, 14, 38, 32, 23, 27, 29, 26, 36, 22, 46, 33, 16, 4, 13, 56, 11, 58, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 19, 20, 52, 47, 30, 67, 64, 61, 63]","(5.0, 267.144)"
110,330,[  5.      268.99007],[0.         0.27726033],[  5.    267.144],[  5.    269.501],"[37, 35, 50, 49, 5, 57, 62, 17, 18, 12, 66, 59, 7, 68, 40, 21, 39, 45, 31, 54, 34, 42, 65, 55, 60, 8, 10, 2, 9, 15, 14, 38, 32, 23, 27, 29, 26, 36, 22, 46, 33, 16, 4, 13, 56, 11, 58, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 19, 20, 52, 47, 30, 67, 64, 61, 63]","(5.0, 267.144)"
111,332,[  5.      268.89324],[0.         0.31891663],[  5.    267.144],[  5.    269.106],"[37, 35, 50, 49, 5, 57, 62, 17, 18, 12, 66, 59, 7, 68, 40, 21, 39, 45, 31, 54, 34, 42, 65, 55, 60, 8, 10, 2, 9, 15, 14, 38, 32, 23, 27, 29, 26, 36, 22, 46, 33, 16, 4, 13, 56, 11, 58, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 19, 20, 52, 47, 30, 67, 64, 61, 63]","(5.0, 267.144)"
112,342,[  5.      268.76899],[0.         0.36007312],[  5.    267.144],[  5.    269.106],"[37, 35, 50, 49, 5, 57, 62, 17, 18, 12, 66, 59, 7, 68, 40, 21, 39, 45, 31, 54, 34, 42, 65, 55, 60, 8, 10, 2, 9, 15, 14, 38, 32, 23, 27, 29, 26, 36, 22, 46, 33, 16, 4, 13, 56, 11, 58, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 19, 20, 52, 47, 30, 67, 64, 61, 63]","(5.0, 267.144)"
113,324,[  5.        268.5868475],[0.         0.37424557],[  5.    266.336],[  5.    268.924],"[37, 35, 50, 49, 5, 57, 62, 17, 18, 12, 66, 59, 7, 68, 40, 21, 39, 45, 31, 54, 34, 42, 65, 55, 60, 8, 10, 2, 9, 15, 14, 38, 32, 23, 27, 29, 26, 46, 22, 36, 33, 16, 4, 13, 56, 11, 58, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 19, 20, 52, 47, 30, 67, 64, 61, 63]","(5.0, 266.336)"
114,320,[  5.      268.44259],[0.         0.42093616],[  5.    266.336],[  5.    268.653],"[37, 35, 50, 49, 5, 57, 62, 17, 18, 12, 66, 59, 7, 68, 40, 21, 39, 45, 31, 54, 34, 42, 65, 55, 60, 8, 10, 2, 9, 15, 14, 38, 32, 23, 27, 29, 26, 46, 22, 36, 33, 16, 4, 13, 56, 11, 58, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 19, 20, 52, 47, 30, 67, 64, 61, 63]","(5.0, 266.336)"
115,330,[  5.        268.3131675],[0.         0.49749734],[  5.    266.336],[  5.    268.653],"[37, 35, 50, 49, 5, 57, 62, 17, 18, 12, 66, 59, 7, 68, 40, 21, 39, 45, 31, 54, 34, 42, 65, 55, 60, 8, 10, 2, 9, 15, 14, 38, 32, 23, 27, 29, 26, 46, 22, 36, 33, 16, 4, 13, 56, 11, 58, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 19, 20, 52, 47, 30, 67, 64, 61, 63]","(5.0, 266.336)"
116,352,[  5.        268.1537475],[0.        0.5501847],[  5.    265.891],[  5.    268.653],"[37, 35, 50, 49, 5, 57, 62, 17, 18, 12, 66, 59, 7, 68, 40, 21, 41, 45, 31, 54, 34, 42, 65, 55, 60, 8, 10, 2, 9, 15, 14, 38, 32, 23, 27, 29, 26, 46, 22, 36, 33, 16, 4, 13, 56, 11, 58, 43, 48, 24, 25, 28, 6, 53, 1, 3, 39, 51, 44, 19, 20, 52, 47, 30, 67, 64, 61, 63]","(5.0, 265.891)"
117,332,[  5.       267.902625],[0.        0.5486641],[  5.    265.891],[  5.   268.57],"[37, 35, 50, 49, 5, 57, 62, 17, 18, 12, 66, 59, 7, 68, 40, 21, 41, 45, 31, 54, 34, 42, 65, 55, 60, 8, 10, 2, 9, 15, 14, 38, 32, 23, 27, 29, 26, 46, 22, 36, 33, 16, 4, 13, 56, 11, 58, 43, 48, 24, 25, 28, 6, 53, 1, 3, 39, 51, 44, 19, 20, 52, 47, 30, 67, 64, 61, 63]","(5.0, 265.891)"
118,350,[  5.        267.6656625],[0.         0.50250308],[  5.    265.747],[  5.    268.398],"[37, 35, 50, 49, 5, 57, 62, 17, 18, 12, 66, 59, 7, 68, 40, 21, 41, 45, 31, 54, 34, 42, 65, 55, 60, 8, 10, 2, 9, 15, 14, 38, 32, 23, 27, 29, 26, 46, 22, 36, 33, 16, 4, 13, 56, 11, 58, 43, 48, 24, 25, 28, 6, 53, 1, 3, 39, 51, 52, 19, 20, 44, 47, 30, 67, 64, 61, 63]","(5.0, 265.747)"
119,340,[  5.        267.3972275],[0.         0.42350472],[  5.    265.747],[  5.   268.16],"[37, 35, 50, 49, 5, 57, 62, 17, 18, 12, 66, 59, 7, 68, 40, 21, 41, 45, 31, 54, 34, 42, 65, 55, 60, 8, 10, 2, 9, 15, 14, 38, 32, 23, 27, 29, 26, 46, 22, 36, 33, 16, 4, 13, 56, 11, 58, 43, 48, 24, 25, 28, 6, 53, 1, 3, 39, 51, 52, 19, 20, 44, 47, 30, 67, 64, 61, 63]","(5.0, 265.747)"
120,346,[  5.        267.1994075],[0.         0.37353982],[  5.    265.747],[  5.    267.799],"[37, 35, 50, 49, 5, 57, 62, 17, 18, 12, 66, 59, 7, 68, 40, 21, 41, 45, 31, 54, 34, 42, 65, 55, 60, 8, 10, 2, 9, 15, 14, 38, 32, 23, 27, 29, 26, 46, 22, 36, 33, 16, 4, 13, 56, 11, 58, 43, 48, 24, 25, 28, 6, 53, 1, 3, 39, 51, 52, 19, 20, 44, 47, 30, 67, 64, 61, 63]","(5.0, 265.747)"
121,336,[  5.        267.0075575],[0.        0.3585689],[  5.    264.976],[  5.    267.325],"[37, 35, 50, 49, 5, 57, 12, 17, 18, 62, 66, 59, 7, 68, 40, 21, 41, 45, 31, 54, 34, 42, 65, 55, 60, 8, 10, 2, 9, 15, 14, 38, 32, 23, 27, 29, 26, 46, 22, 36, 33, 16, 4, 13, 56, 11, 58, 43, 48, 24, 25, 28, 6, 53, 1, 3, 39, 51, 52, 19, 20, 44, 47, 30, 67, 64, 61, 63]","(5.0, 264.976)"
122,330,[  5.        266.9018525],[0.         0.43582573],[  5.    264.702],[  5.    267.144],"[37, 35, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 7, 68, 40, 21, 39, 45, 31, 54, 34, 42, 65, 55, 60, 8, 10, 2, 9, 15, 14, 38, 32, 23, 27, 29, 26, 46, 22, 36, 33, 16, 4, 13, 56, 11, 12, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 19, 20, 52, 47, 30, 67, 64, 61, 63]","(5.0, 264.702)"
123,360,[  5.      266.74624],[0.         0.51759057],[  5.    264.014],[  5.    267.144],"[37, 35, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 7, 68, 40, 21, 39, 45, 31, 54, 34, 42, 65, 55, 60, 8, 10, 2, 9, 15, 14, 36, 32, 23, 27, 29, 26, 46, 22, 38, 33, 16, 4, 13, 56, 11, 12, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 19, 20, 52, 47, 30, 67, 64, 61, 63]","(5.0, 264.014)"
124,340,[  5.        266.5462425],[0.         0.52936315],[  5.    264.014],[  5.    267.144],"[37, 35, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 7, 68, 40, 21, 39, 45, 31, 54, 34, 42, 65, 55, 60, 8, 10, 2, 9, 15, 14, 36, 32, 23, 27, 29, 26, 46, 22, 38, 33, 16, 4, 13, 56, 11, 12, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 19, 20, 52, 47, 30, 67, 64, 61, 63]","(5.0, 264.014)"
125,332,[  5.        266.2597675],[0.         0.51178726],[  5.    264.014],[  5.    266.965],"[37, 35, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 7, 68, 40, 21, 39, 45, 31, 54, 34, 42, 65, 55, 60, 8, 10, 2, 9, 15, 14, 36, 32, 23, 27, 29, 26, 46, 22, 38, 33, 16, 4, 13, 56, 11, 12, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 19, 20, 52, 47, 30, 67, 64, 61, 63]","(5.0, 264.014)"
126,334,[  5.       265.994185],[0.         0.44689366],[  5.    264.003],[  5.    266.504],"[37, 35, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 7, 68, 40, 21, 39, 45, 31, 54, 34, 42, 65, 55, 60, 8, 10, 2, 9, 15, 14, 36, 32, 23, 29, 27, 26, 46, 22, 38, 33, 16, 4, 13, 56, 11, 12, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 19, 20, 52, 47, 30, 67, 64, 61, 63]","(5.0, 264.003)"
127,350,[  5.       265.781575],[0.         0.46409002],[  5.    264.003],[  5.    266.336],"[37, 35, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 7, 68, 40, 21, 39, 45, 31, 54, 34, 42, 65, 55, 60, 8, 10, 2, 9, 15, 14, 36, 32, 23, 29, 27, 26, 46, 22, 38, 33, 16, 4, 13, 56, 11, 12, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 19, 20, 52, 47, 30, 67, 64, 61, 63]","(5.0, 264.003)"
128,330,[  5.        265.5609025],[0.         0.45739093],[  5.    264.003],[  5.    265.894],"[37, 35, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 7, 68, 40, 21, 39, 45, 31, 54, 34, 42, 65, 55, 60, 8, 10, 2, 9, 15, 14, 36, 32, 23, 29, 27, 26, 46, 22, 38, 33, 16, 4, 13, 56, 11, 12, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 19, 20, 52, 47, 30, 67, 64, 61, 63]","(5.0, 264.003)"
129,352,[  5.        265.3938075],[0.        0.5164792],[  5.    263.533],[  5.    265.747],"[37, 35, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 7, 68, 40, 21, 39, 45, 31, 54, 34, 42, 65, 55, 60, 8, 10, 2, 9, 15, 14, 36, 32, 23, 27, 29, 26, 46, 22, 38, 33, 16, 4, 13, 56, 11, 12, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 20, 44, 19, 51, 52, 47, 30, 67, 64, 61, 63]","(5.0, 263.533)"
130,332,[  5.      265.14318],[0.         0.58095993],[  5.    263.533],[  5.    265.747],"[37, 35, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 7, 68, 40, 21, 39, 45, 31, 54, 34, 42, 65, 55, 60, 8, 10, 2, 9, 15, 14, 36, 32, 23, 27, 29, 26, 46, 22, 38, 33, 16, 4, 13, 56, 11, 12, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 20, 44, 19, 51, 52, 47, 30, 67, 64, 61, 63]","(5.0, 263.533)"
131,334,[  5.      264.85573],[0.         0.51669489],[  5.    263.533],[  5.    265.608],"[37, 35, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 7, 68, 40, 21, 39, 45, 31, 54, 34, 42, 65, 55, 60, 8, 10, 2, 9, 15, 14, 36, 32, 23, 27, 29, 26, 46, 22, 38, 33, 16, 4, 13, 56, 11, 12, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 20, 44, 19, 51, 52, 47, 30, 67, 64, 61, 63]","(5.0, 263.533)"
132,340,[  5.       264.573415],[0.         0.41985029],[  5.    263.533],[  5.    265.158],"[37, 35, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 7, 68, 40, 21, 39, 45, 31, 54, 34, 42, 65, 55, 60, 8, 10, 2, 9, 15, 14, 36, 32, 23, 27, 29, 26, 46, 22, 38, 33, 16, 4, 13, 56, 11, 12, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 20, 44, 19, 51, 52, 47, 30, 67, 64, 61, 63]","(5.0, 263.533)"
133,330,[  5.        264.3638875],[0.         0.35844842],[  5.    263.177],[  5.    264.839],"[30, 35, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 7, 68, 40, 21, 39, 45, 42, 54, 34, 31, 65, 55, 60, 8, 10, 2, 9, 15, 14, 38, 32, 23, 27, 29, 26, 46, 22, 36, 33, 16, 4, 56, 13, 11, 12, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 19, 20, 52, 47, 37, 67, 64, 61, 63]","(5.0, 263.177)"
134,344,[  5.      264.19276],[0.         0.33110527],[  5.    263.177],[  5.    264.702],"[30, 35, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 7, 68, 40, 21, 39, 45, 42, 54, 34, 31, 65, 55, 60, 8, 10, 2, 9, 15, 14, 38, 32, 23, 27, 29, 26, 46, 22, 36, 33, 16, 4, 56, 13, 11, 12, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 19, 20, 52, 47, 37, 67, 64, 61, 63]","(5.0, 263.177)"
135,364,[  5.        264.0063625],[0.         0.20985998],[  5.    263.177],[  5.    264.527],"[30, 35, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 7, 68, 40, 21, 39, 45, 42, 54, 34, 31, 65, 55, 60, 8, 10, 2, 9, 15, 14, 38, 32, 23, 27, 29, 26, 46, 22, 36, 33, 16, 4, 56, 13, 11, 12, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 19, 20, 52, 47, 37, 67, 64, 61, 63]","(5.0, 263.177)"
136,358,[  5.       263.921865],[0.         0.18744972],[  5.    263.177],[  5.    264.014],"[30, 35, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 7, 68, 40, 21, 39, 45, 42, 54, 34, 31, 65, 55, 60, 8, 10, 2, 9, 15, 14, 38, 32, 23, 27, 29, 26, 46, 22, 36, 33, 16, 4, 56, 13, 11, 12, 43, 48, 24, 25, 28, 6, 53, 1, 3, 41, 51, 44, 19, 20, 52, 47, 37, 67, 64, 61, 63]","(5.0, 263.177)"
137,330,[  5.     263.8503],[0.        0.2364923],[  5.    262.933],[  5.    264.014],"[37, 35, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 7, 68, 40, 21, 39, 45, 31, 54, 34, 42, 65, 55, 60, 8, 10, 2, 9, 12, 14, 36, 32, 23, 29, 27, 26, 46, 22, 38, 33, 16, 4, 13, 56, 11, 15, 43, 48, 24, 25, 28, 6, 53, 1, 41, 3, 51, 44, 19, 20, 52, 47, 30, 67, 64, 61, 63]","(5.0, 262.93300000000005)"
138,320,[  5.       263.733945],[0.         0.26151806],[  5.    262.933],[  5.    264.003],"[37, 35, 50, 49, 5, 57, 62, 17, 18, 58, 66, 59, 7, 68, 40, 21, 39, 45, 31, 54, 34, 42, 65, 55, 60, 8, 10, 2, 9, 12, 14, 36, 32, 23, 29, 27, 26, 46, 22, 38, 33, 16, 4, 13, 56, 11, 15, 43, 48, 24, 25, 28, 6, 53, 1, 41, 3, 51, 44, 19, 20, 52, 47, 30, 67, 64, 61, 63]","(5.0, 262.93300000000005)"
