Generation,evals,avg,std,min,max,best_one,fitness_best_one
196,232,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
197,210,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
198,194,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
199,196,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
200,208,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
201,216,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
202,226,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
203,226,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
204,212,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
205,216,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
206,210,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
207,208,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
208,212,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
209,202,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
210,216,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
211,204,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
212,204,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
213,200,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
214,202,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
215,226,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
216,202,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
217,206,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
218,200,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
219,224,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
220,226,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
221,210,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
222,196,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
223,216,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
224,238,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
225,184,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
226,214,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
227,216,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
228,228,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
229,208,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
230,226,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
231,194,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
232,200,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
233,200,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
234,210,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
235,212,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
236,206,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
237,202,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
238,230,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
239,204,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
240,190,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
241,212,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
242,212,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
243,208,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
244,206,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
245,214,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
246,238,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
247,218,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
248,212,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
249,232,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
250,206,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
251,230,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
252,210,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
253,222,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
254,188,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
255,210,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
256,216,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
257,224,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
258,210,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
259,214,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
260,220,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
261,182,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
262,212,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
263,202,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
264,216,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
265,212,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
266,210,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
267,214,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
268,210,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
269,208,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
270,194,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
271,212,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
272,206,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
273,210,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
274,216,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
275,216,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
276,228,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
277,202,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
278,196,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
279,220,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
280,196,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
281,202,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
282,214,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
283,218,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
284,198,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
285,204,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
286,212,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
287,192,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
288,202,[  7.         406.79308938],[0.00000000e+00 1.13686838e-12],[  7.         406.79308938],[  7.         406.79308938],"[21, 22, 23, 7, 3, 4, 9, 11, 8, 25, 24, 20, 6, 2, 1, 5, 17, 13, 10, 15, 19, 18, 16, 14, 12]","(7.0, 406.7930893836038)"
